TimeSeries ID,telemetry-explorer-0-0
Wed Mar 26 2025 03:00:00 GMT+0800 (Malaysia Time),4671920.766666667
Wed Mar 26 2025 03:01:00 GMT+0800 (Malaysia Time),4254293.050000002
Wed Mar 26 2025 03:02:00 GMT+0800 (Malaysia Time),3836136.3666666658
Wed Mar 26 2025 03:03:00 GMT+0800 (Malaysia Time),4319039.466666666
Wed Mar 26 2025 03:04:00 GMT+0800 (Malaysia Time),4641349.533333332
Wed Mar 26 2025 03:05:00 GMT+0800 (Malaysia Time),5359252.133333334
Wed Mar 26 2025 03:06:00 GMT+0800 (Malaysia Time),4509509.883333332
Wed Mar 26 2025 03:07:00 GMT+0800 (Malaysia Time),4889609.716666666
Wed Mar 26 2025 03:08:00 GMT+0800 (Malaysia Time),4503164.516666667
Wed Mar 26 2025 03:09:00 GMT+0800 (Malaysia Time),4661819.85
Wed Mar 26 2025 03:10:00 GMT+0800 (Malaysia Time),4745909.3500000015
