sender_id,receiver_id,message,event_type,received_timestamp,propagation_time,detail
10.60.2.250,10.60.4.15,ea4b-cubaan50-1,received,1.7428688302061873e+18,4.26969,(gossip-deployment-65b5758cb7-tbzwq(10.60.4.15) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.27 ms 
10.60.2.250,10.60.3.12,ea4b-cubaan50-1,received,1.7428688300892232e+18,4.829149,(gossip-deployment-65b5758cb7-fdq2x(10.60.3.12) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.83 ms 
10.60.2.250,10.60.5.9,ea4b-cubaan50-1,received,1.7428688301849915e+18,4.725605,(gossip-deployment-65b5758cb7-rbgl8(10.60.5.9) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.73 ms 
10.60.2.250,10.60.4.11,ea4b-cubaan50-1,received,1.7428688301351921e+18,4.001815,(gossip-deployment-65b5758cb7-mclkt(10.60.4.11) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.00 ms 
10.60.2.250,10.60.3.9,ea4b-cubaan50-1,received,1.742868830020735e+18,5.078362,(gossip-deployment-65b5758cb7-6hvkv(10.60.3.9) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.08 ms 
10.60.2.250,10.60.5.7,ea4b-cubaan50-1,received,1.7428688301056916e+18,4.743533,(gossip-deployment-65b5758cb7-h6wld(10.60.5.7) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.74 ms 
10.60.2.250,10.60.5.12,ea4b-cubaan50-1,received,1.7428688300036582e+18,6.811684,(gossip-deployment-65b5758cb7-4cwq9(10.60.5.12) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 6.81 ms 
10.60.2.250,10.60.5.10,ea4b-cubaan50-1,received,1.7428688300317606e+18,3.725482,(gossip-deployment-65b5758cb7-7hgzf(10.60.5.10) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 3.73 ms 
10.60.2.250,10.60.5.6,ea4b-cubaan50-1,received,1.7428688301108754e+18,4.21254,(gossip-deployment-65b5758cb7-jfkxb(10.60.5.6) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.21 ms 
10.60.2.250,10.60.5.13,ea4b-cubaan50-1,received,1.7428688300446077e+18,4.265879,(gossip-deployment-65b5758cb7-86j7p(10.60.5.13) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.27 ms 
10.60.2.250,10.60.2.248,ea4b-cubaan50-1,received,1.742868830146526e+18,3.026822,(gossip-deployment-65b5758cb7-pv8sm(10.60.2.248) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 3.03 ms 
10.60.2.250,10.60.2.251,ea4b-cubaan50-1,received,1.7428688301204664e+18,2.973417,(gossip-deployment-65b5758cb7-k6ltq(10.60.2.251) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 2.97 ms 
10.60.2.250,10.60.2.243,ea4b-cubaan50-1,received,1.7428688300482862e+18,2.625842,(gossip-deployment-65b5758cb7-8hw6d(10.60.2.243) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 2.63 ms 
10.60.2.250,10.60.0.200,ea4b-cubaan50-1,received,1.7428688302464461e+18,4.000413,(gossip-deployment-65b5758cb7-x5srx(10.60.0.200) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.00 ms 
10.60.2.250,10.60.2.244,ea4b-cubaan50-1,received,1.7428688301676797e+18,2.597048,(gossip-deployment-65b5758cb7-qxkt6(10.60.2.244) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 2.60 ms 
10.60.2.250,10.60.2.250,ea4b-cubaan50-1,initiate,1.7428688296681467e+18,,Gossip initiated by gossip-deployment-65b5758cb7-8n2ns (10.60.2.250) at 2025-03-25 02:13:49
10.60.2.250,10.60.0.196,ea4b-cubaan50-1,received,1.7428688301163313e+18,4.569759,(gossip-deployment-65b5758cb7-k67pz(10.60.0.196) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.57 ms 
10.60.2.250,10.60.2.245,ea4b-cubaan50-1,received,1.7428688301571584e+18,3.290911,(gossip-deployment-65b5758cb7-q7pvz(10.60.2.245) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 3.29 ms 
10.60.2.250,10.60.2.246,ea4b-cubaan50-1,received,1.7428688300576146e+18,3.304973,(gossip-deployment-65b5758cb7-9dgwj(10.60.2.246) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 3.30 ms 
10.60.2.250,10.60.1.202,ea4b-cubaan50-1,received,1.7428688300148772e+18,5.054967,(gossip-deployment-65b5758cb7-6dhrj(10.60.1.202) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.05 ms 
10.60.2.250,10.60.0.195,ea4b-cubaan50-1,received,1.7428688302118428e+18,4.800208,(gossip-deployment-65b5758cb7-tfknf(10.60.0.195) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.80 ms 
10.60.2.250,10.60.2.249,ea4b-cubaan50-1,received,1.7428688301297139e+18,2.76791,(gossip-deployment-65b5758cb7-lnvd6(10.60.2.249) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 2.77 ms 
10.60.2.250,10.60.1.206,ea4b-cubaan50-1,received,1.7428688301528929e+18,5.353623,(gossip-deployment-65b5758cb7-q5txf(10.60.1.206) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.35 ms 
10.60.2.250,10.60.1.205,ea4b-cubaan50-1,received,1.7428688301792563e+18,5.279958,(gossip-deployment-65b5758cb7-r8d5p(10.60.1.205) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.28 ms 
10.60.2.250,10.60.0.199,ea4b-cubaan50-1,received,1.7428688302514381e+18,4.040297,(gossip-deployment-65b5758cb7-z9qzp(10.60.0.199) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.04 ms 
10.60.2.250,10.60.0.197,ea4b-cubaan50-1,received,1.7428688301730324e+18,4.26697,(gossip-deployment-65b5758cb7-r422t(10.60.0.197) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.27 ms 
10.60.2.250,10.60.0.198,ea4b-cubaan50-1,received,1.7428688301908541e+18,4.994328,(gossip-deployment-65b5758cb7-rdfct(10.60.0.198) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.99 ms 
10.60.2.250,10.60.0.194,ea4b-cubaan50-1,received,1.7428688302352481e+18,4.625247,(gossip-deployment-65b5758cb7-x24lz(10.60.0.194) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.63 ms 
10.60.2.250,10.60.1.203,ea4b-cubaan50-1,received,1.7428688300768914e+18,4.927353,(gossip-deployment-65b5758cb7-dk596(10.60.1.203) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.93 ms 
10.60.2.250,10.60.1.200,ea4b-cubaan50-1,received,1.7428688300387978e+18,5.870192,(gossip-deployment-65b5758cb7-84x5k(10.60.1.200) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.87 ms 
10.60.2.250,10.60.1.201,ea4b-cubaan50-1,received,1.7428688301424256e+18,6.024088,(gossip-deployment-65b5758cb7-n2hlt(10.60.1.201) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 6.02 ms 
10.60.2.250,10.60.1.204,ea4b-cubaan50-1,received,1.7428688300999124e+18,4.425144,(gossip-deployment-65b5758cb7-ghdz2(10.60.1.204) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.43 ms 
10.60.2.250,10.60.2.247,ea4b-cubaan50-1,received,1.7428688302007427e+18,2.89108,(gossip-deployment-65b5758cb7-sblq5(10.60.2.247) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 2.89 ms 
10.60.5.9,10.60.3.10,ea4b-cubaan50-2,received,1.7428688391965187e+18,10.047561,(gossip-deployment-65b5758cb7-24ds6(10.60.3.10) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 10.05 ms 
10.60.5.9,10.60.3.14,ea4b-cubaan50-2,received,1.7428688393052076e+18,5.151914,(gossip-deployment-65b5758cb7-drnwt(10.60.3.14) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 5.15 ms 
10.60.5.9,10.60.3.13,ea4b-cubaan50-2,received,1.7428688392087747e+18,10.870067,(gossip-deployment-65b5758cb7-2bwsv(10.60.3.13) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 10.87 ms 
10.60.5.9,10.60.3.16,ea4b-cubaan50-2,received,1.7428688394630418e+18,5.401205,(gossip-deployment-65b5758cb7-x2zmj(10.60.3.16) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 5.40 ms 
10.60.5.9,10.60.3.9,ea4b-cubaan50-2,received,1.7428688392414408e+18,4.831566,(gossip-deployment-65b5758cb7-6hvkv(10.60.3.9) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 4.83 ms 
10.60.5.9,10.60.4.17,ea4b-cubaan50-2,received,1.7428688393188933e+18,4.834614,(gossip-deployment-65b5758cb7-fsdrs(10.60.4.17) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 4.83 ms 
10.60.5.9,10.60.3.11,ea4b-cubaan50-2,received,1.742868839451083e+18,4.772874,(gossip-deployment-65b5758cb7-wsw79(10.60.3.11) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 4.77 ms 
10.60.5.9,10.60.4.15,ea4b-cubaan50-2,received,1.742868839430816e+18,5.179138,(gossip-deployment-65b5758cb7-tbzwq(10.60.4.15) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 5.18 ms 
10.60.5.9,10.60.3.17,ea4b-cubaan50-2,received,1.7428688392925248e+18,6.152383,(gossip-deployment-65b5758cb7-crgq2(10.60.3.17) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 6.15 ms 
10.60.5.9,10.60.5.11,ea4b-cubaan50-2,received,1.7428688394180503e+18,3.406096,(gossip-deployment-65b5758cb7-rp8nc(10.60.5.11) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 3.41 ms 
10.60.5.9,10.60.3.15,ea4b-cubaan50-2,received,1.7428688393915044e+18,5.007694,(gossip-deployment-65b5758cb7-qjh47(10.60.3.15) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 5.01 ms 
10.60.5.9,10.60.4.14,ea4b-cubaan50-2,received,1.7428688392850898e+18,4.408839,(gossip-deployment-65b5758cb7-9r4pp(10.60.4.14) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 4.41 ms 
10.60.5.9,10.60.4.12,ea4b-cubaan50-2,received,1.7428688392697728e+18,3.85184,(gossip-deployment-65b5758cb7-8lrqx(10.60.4.12) received: 'ea4b-cubaan50-2' from 10.60.5.9 in 3.85 ms 
